"","Postal.Code","Region","Rural.urban"
"32381",6700893,"Kansai","Urban"
"32382",6700892,"Kansai","Urban"
"32383",6700895,"Kansai","Urban"
"32384",6700887,"Kansai","Urban"
"32385",6700877,"Kansai","Urban"
"32386",6712202,"Kansai","Urban"
"32387",6700075,"Kansai","Urban"
"32388",6700874,"Kansai","Urban"
"32389",6728016,"Kansai","Urban"
"32390",6728017,"Kansai","Urban"
"32391",6728018,"Kansai","Urban"
"32392",6728019,"Kansai","Urban"
"32393",6700851,"Kansai","Urban"
"32394",6700824,"Kansai","Urban"
"32395",6700826,"Kansai","Urban"
"32396",6700916,"Kansai","Urban"
"32397",6700954,"Kansai","Urban"
"32398",6711204,"Kansai","Urban"
"32399",6711205,"Kansai","Urban"
"32400",6711212,"Kansai","Urban"
"32401",6792141,"Kansai","Urban"
"32402",6792167,"Kansai","Urban"
"32403",6728035,"Kansai","Urban"
"32404",6728045,"Kansai","Urban"
"32405",6728085,"Kansai","Urban"
"32406",6710231,"Kansai","Urban"
"32407",6710248,"Kansai","Urban"
"32408",6700044,"Kansai","Urban"
"32409",6792143,"Kansai","Urban"
"32410",6700046,"Kansai","Urban"
"32411",6700917,"Kansai","Urban"
"32412",6792162,"Kansai","Urban"
"32413",6792163,"Kansai","Urban"
"32414",6792142,"Kansai","Urban"
"32415",6792161,"Kansai","Urban"
"32416",6700951,"Kansai","Urban"
"32417",6794215,"Kansai","Urban"
"32418",6794213,"Kansai","Urban"
"32419",6700043,"Kansai","Urban"
"32420",6700035,"Kansai","Urban"
"32421",6700936,"Kansai","Urban"
"32422",6711223,"Kansai","Urban"
"32423",6700064,"Kansai","Urban"
"32424",6700942,"Kansai","Urban"
"32425",6700883,"Kansai","Urban"
"32426",6700884,"Kansai","Urban"
"32427",6712201,"Kansai","Urban"
"32428",6711225,"Kansai","Urban"
"32429",6711222,"Kansai","Urban"
"32430",6711106,"Kansai","Urban"
"32431",6711156,"Kansai","Urban"
"32432",6711152,"Kansai","Urban"
"32433",6711104,"Kansai","Urban"
"32434",6711113,"Kansai","Urban"
"32435",6711108,"Kansai","Urban"
"32436",6712231,"Kansai","Urban"
"32437",6700822,"Kansai","Urban"
"32438",6700058,"Kansai","Urban"
"32439",6700027,"Kansai","Urban"
"32440",6792154,"Kansai","Urban"
"32441",6728072,"Kansai","Urban"
"32442",6700827,"Kansai","Urban"
"32443",6710247,"Kansai","Urban"
"32444",6710243,"Kansai","Urban"
"32445",6794202,"Kansai","Urban"
"32446",6710244,"Kansai","Urban"
"32447",6700052,"Kansai","Urban"
"32448",6712211,"Kansai","Urban"
"32449",6700062,"Kansai","Urban"
"32450",6711103,"Kansai","Urban"
"32451",6711123,"Kansai","Urban"
"32452",6700817,"Kansai","Urban"
"32453",6700894,"Kansai","Urban"
"32454",6700927,"Kansai","Urban"
"32455",6712233,"Kansai","Urban"
"32456",6710101,"Kansai","Urban"
"32457",6710102,"Kansai","Urban"
"32458",6710103,"Kansai","Urban"
"32459",6711136,"Kansai","Urban"
"32460",6700975,"Kansai","Urban"
"32461",6712217,"Kansai","Urban"
"32462",6700984,"Kansai","Urban"
"32463",6700989,"Kansai","Urban"
"32464",6700993,"Kansai","Urban"
"32465",6728004,"Kansai","Urban"
"32466",6728049,"Kansai","Urban"
"32467",6700083,"Kansai","Urban"
"32468",6711145,"Kansai","Urban"
"32469",6711134,"Kansai","Urban"
"32470",6700868,"Kansai","Urban"
"32471",6700982,"Kansai","Urban"
"32472",6700026,"Kansai","Urban"
"32473",6700856,"Kansai","Urban"
"32474",6700935,"Kansai","Urban"
"32475",6700804,"Kansai","Urban"
"32476",6700011,"Kansai","Urban"
"32477",6728051,"Kansai","Urban"
"32478",6728044,"Kansai","Urban"
"32479",6728083,"Kansai","Urban"
"32480",6728063,"Kansai","Urban"
"32481",6712421,"Kansai","Urban"
"32482",6712412,"Kansai","Urban"
"32483",6710234,"Kansai","Urban"
"32484",6710232,"Kansai","Urban"
"32485",6710233,"Kansai","Urban"
"32486",6728061,"Kansai","Urban"
"32487",6728046,"Kansai","Urban"
"32488",6792165,"Kansai","Urban"
"32489",6792164,"Kansai","Urban"
"32490",6792115,"Kansai","Urban"
"32491",6792166,"Kansai","Urban"
"32492",6792144,"Kansai","Urban"
"32493",6700021,"Kansai","Urban"
"32494",6728025,"Kansai","Urban"
"32495",6728055,"Kansai","Urban"
"32496",6728048,"Kansai","Urban"
"32497",6700093,"Kansai","Urban"
"32498",6700912,"Kansai","Urban"
"32499",6700875,"Kansai","Urban"
"32500",6700823,"Kansai","Urban"
"32501",6700837,"Kansai","Urban"
"32502",6700812,"Kansai","Urban"
"32503",6700937,"Kansai","Urban"
"32504",6700049,"Kansai","Urban"
"32505",6728015,"Kansai","Urban"
"32506",6700006,"Kansai","Urban"
"32507",6700872,"Kansai","Urban"
"32508",6700873,"Kansai","Urban"
"32509",6710209,"Kansai","Urban"
"32510",6710201,"Kansai","Urban"
"32511",6710214,"Kansai","Urban"
"32512",6710202,"Kansai","Urban"
"32513",6710212,"Kansai","Urban"
"32514",6710205,"Kansai","Urban"
"32515",6710217,"Kansai","Urban"
"32516",6710211,"Kansai","Urban"
"32517",6710216,"Kansai","Urban"
"32518",6710218,"Kansai","Urban"
"32519",6710219,"Kansai","Urban"
"32520",6710208,"Kansai","Urban"
"32521",6728081,"Kansai","Urban"
"32522",6710111,"Kansai","Urban"
"32523",6712425,"Kansai","Urban"
"32524",6792151,"Kansai","Urban"
"32525",6792132,"Kansai","Urban"
"32526",6712415,"Kansai","Urban"
"32527",6792153,"Kansai","Urban"
"32528",6700898,"Kansai","Urban"
"32529",6711121,"Kansai","Urban"
"32530",6711101,"Kansai","Urban"
"32531",6700015,"Kansai","Urban"
"32532",6792113,"Kansai","Urban"
"32533",6792112,"Kansai","Urban"
"32534",6700036,"Kansai","Urban"
"32535",6700085,"Kansai","Urban"
"32536",6712133,"Kansai","Urban"
"32537",6792155,"Kansai","Urban"
"32538",6700841,"Kansai","Urban"
"32539",6700845,"Kansai","Urban"
"32540",6700849,"Kansai","Urban"
"32541",6700843,"Kansai","Urban"
"32542",6700848,"Kansai","Urban"
"32543",6700847,"Kansai","Urban"
"32544",6700844,"Kansai","Urban"
"32545",6700842,"Kansai","Urban"
"32546",6700003,"Kansai","Urban"
"32547",6700022,"Kansai","Urban"
"32548",6700924,"Kansai","Urban"
"32549",6700923,"Kansai","Urban"
"32550",6711111,"Kansai","Urban"
"32551",6711112,"Kansai","Urban"
"32552",6700025,"Kansai","Urban"
"32553",6700835,"Kansai","Urban"
"32554",6700014,"Kansai","Urban"
"32555",6700931,"Kansai","Urban"
"32556",6700016,"Kansai","Urban"
"32557",6711115,"Kansai","Urban"
"32558",6711116,"Kansai","Urban"
"32559",6711153,"Kansai","Urban"
"32560",6700825,"Kansai","Urban"
"32561",6710207,"Kansai","Urban"
"32562",6710112,"Kansai","Urban"
"32563",6728041,"Kansai","Urban"
"32564",6700871,"Kansai","Urban"
"32565",6728082,"Kansai","Urban"
"32566",6728087,"Kansai","Urban"
"32567",6728088,"Kansai","Urban"
"32568",6700023,"Kansai","Urban"
"32569",6792111,"Kansai","Urban"
"32570",6792114,"Kansai","Urban"
"32571",6700094,"Kansai","Urban"
"32572",6712243,"Kansai","Urban"
"32573",6711131,"Kansai","Urban"
"32574",6711114,"Kansai","Urban"
"32575",6711122,"Kansai","Urban"
"32576",6700882,"Kansai","Urban"
"32577",6700891,"Kansai","Urban"
"32578",6700855,"Kansai","Urban"
"32579",6700992,"Kansai","Urban"
"32580",6700017,"Kansai","Urban"
"32581",6711146,"Kansai","Urban"
"32582",6711132,"Kansai","Urban"
"32583",6711142,"Kansai","Urban"
"32584",6711133,"Kansai","Urban"
"32585",6711135,"Kansai","Urban"
"32586",6700012,"Kansai","Urban"
"32587",6710222,"Kansai","Urban"
"32588",6710224,"Kansai","Urban"
"32589",6710226,"Kansai","Urban"
"32590",6710221,"Kansai","Urban"
"32591",6700947,"Kansai","Urban"
"32592",6700945,"Kansai","Urban"
"32593",6700946,"Kansai","Urban"
"32594",6700948,"Kansai","Urban"
"32595",6712401,"Kansai","Urban"
"32596",6712426,"Kansai","Urban"
"32597",6712422,"Kansai","Urban"
"32598",6700881,"Kansai","Urban"
"32599",6728096,"Kansai","Urban"
"32600",6700806,"Kansai","Urban"
"32601",6700807,"Kansai","Urban"
"32602",6712414,"Kansai","Urban"
"32603",6728024,"Kansai","Urban"
"32604",6711263,"Kansai","Urban"
"32605",6712411,"Kansai","Urban"
"32606",6700983,"Kansai","Urban"
"32607",6711105,"Kansai","Urban"
"32608",6711151,"Kansai","Urban"
"32609",6700853,"Kansai","Urban"
"32610",6700833,"Kansai","Urban"
"32611",6728097,"Kansai","Urban"
"32612",6712413,"Kansai","Urban"
"32613",6728095,"Kansai","Urban"
"32614",6712216,"Kansai","Urban"
"32615",6712215,"Kansai","Urban"
"32616",6710203,"Kansai","Urban"
"32617",6710204,"Kansai","Urban"
"32618",6728031,"Kansai","Urban"
"32619",6728032,"Kansai","Urban"
"32620",6728034,"Kansai","Urban"
"32621",6728033,"Kansai","Urban"
"32622",6700056,"Kansai","Urban"
"32623",6728093,"Kansai","Urban"
"32624",6728011,"Kansai","Urban"
"32625",6700084,"Kansai","Urban"
"32626",6712424,"Kansai","Urban"
"32627",6712416,"Kansai","Urban"
"32628",6712423,"Kansai","Urban"
"32629",6700943,"Kansai","Urban"
"32630",6712134,"Kansai","Urban"
"32631",6700857,"Kansai","Urban"
"32632",6700886,"Kansai","Urban"
"32633",6700885,"Kansai","Urban"
"32634",6700955,"Kansai","Urban"
"32635",6728022,"Kansai","Urban"
"32636",6728013,"Kansai","Urban"
"32637",6700834,"Kansai","Urban"
"32638",6712115,"Kansai","Urban"
"32639",6700965,"Kansai","Urban"
"32640",6728014,"Kansai","Urban"
"32641",6712102,"Kansai","Urban"
"32642",6712111,"Kansai","Urban"
"32643",6700042,"Kansai","Urban"
"32644",6712124,"Kansai","Urban"
"32645",6700816,"Kansai","Urban"
"32646",6728078,"Kansai","Urban"
"32647",6728092,"Kansai","Urban"
"32648",6728084,"Kansai","Urban"
"32649",6711107,"Kansai","Urban"
"32650",6700926,"Kansai","Urban"
"32651",6700092,"Kansai","Urban"
"32652",6700994,"Kansai","Urban"
"32653",6700940,"Kansai","Urban"
"32654",6700949,"Kansai","Urban"
"32655",6700953,"Kansai","Urban"
"32656",6710225,"Kansai","Urban"
"32657",6710223,"Kansai","Urban"
"32658",6712106,"Kansai","Urban"
"32659",6792152,"Kansai","Urban"
"32660",6700852,"Kansai","Urban"
"32661",6700854,"Kansai","Urban"
"32662",6700004,"Kansai","Urban"
"32663",6712103,"Kansai","Urban"
"32664",6700066,"Kansai","Urban"
"32665",6700832,"Kansai","Urban"
"32666",6700034,"Kansai","Urban"
"32667",6792101,"Kansai","Urban"
"32668",6700048,"Kansai","Urban"
"32669",6700031,"Kansai","Urban"
"32670",6728012,"Kansai","Urban"
"32671",6700996,"Kansai","Urban"
"32672",6700981,"Kansai","Urban"
"32673",6728023,"Kansai","Urban"
"32674",6728021,"Kansai","Urban"
"32675",6700821,"Kansai","Urban"
"32676",6711125,"Kansai","Urban"
"32677",6700921,"Kansai","Urban"
"32678",6700904,"Kansai","Urban"
"32679",6712121,"Kansai","Urban"
"32680",6712123,"Kansai","Urban"
"32681",6712101,"Kansai","Urban"
"32682",6700001,"Kansai","Urban"
"32683",6700941,"Kansai","Urban"
"32684",6711124,"Kansai","Urban"
"32685",6711262,"Kansai","Urban"
"32686",6711261,"Kansai","Urban"
"32687",6712132,"Kansai","Urban"
"32688",6712113,"Kansai","Urban"
"32689",6712117,"Kansai","Urban"
"32690",6712116,"Kansai","Urban"
"32691",6700995,"Kansai","Urban"
"32692",6712114,"Kansai","Urban"
"32693",6712105,"Kansai","Urban"
"32694",6712112,"Kansai","Urban"
"32695",6712242,"Kansai","Urban"
"32696",6700831,"Kansai","Urban"
"32697",6712122,"Kansai","Urban"
"32698",6712137,"Kansai","Urban"
"32699",6700803,"Kansai","Urban"
"32700",6712131,"Kansai","Urban"
"32701",6700095,"Kansai","Urban"
"32702",6712136,"Kansai","Urban"
"32703",6712203,"Kansai","Urban"
"32704",6700808,"Kansai","Urban"
"32705",6700972,"Kansai","Urban"
"32706",6700846,"Kansai","Urban"
"32707",6712135,"Kansai","Urban"
"32708",6700902,"Kansai","Urban"
"32709",6640020,"Kansai","Urban"
"32710",6640863,"Kansai","Urban"
"32711",6640892,"Kansai","Urban"
"32712",6640022,"Kansai","Urban"
"32713",6640026,"Kansai","Urban"
"32714",6640833,"Kansai","Urban"
"32715",6640000,"Kansai","Urban"
"32716",6640881,"Kansai","Urban"
"32717",6640893,"Kansai","Urban"
"32718",6640835,"Kansai","Urban"
"32719",6640855,"Kansai","Urban"
"32720",6640899,"Kansai","Urban"
"32721",6640013,"Kansai","Urban"
"32722",6640865,"Kansai","Urban"
"32723",5630801,"Kansai","Urban"
"32724",6640898,"Kansai","Urban"
"32725",6640846,"Kansai","Urban"
"32726",6640861,"Kansai","Urban"
"32727",6640851,"Kansai","Urban"
"32728",6640025,"Kansai","Urban"
"32729",6640005,"Kansai","Urban"
"32730",6640839,"Kansai","Urban"
"32731",6640017,"Kansai","Urban"
"32732",6640872,"Kansai","Urban"
"32733",6640001,"Kansai","Urban"
"32734",6640856,"Kansai","Urban"
"32735",6640012,"Kansai","Urban"
"32736",6640004,"Kansai","Urban"
"32737",6640031,"Kansai","Urban"
"32738",6640882,"Kansai","Urban"
"32739",6640862,"Kansai","Urban"
"32740",6640884,"Kansai","Urban"
"32741",6640832,"Kansai","Urban"
"32742",6640831,"Kansai","Urban"
"32743",6640874,"Kansai","Urban"
"32744",6640006,"Kansai","Urban"
"32745",6640883,"Kansai","Urban"
"32746",6640002,"Kansai","Urban"
"32747",6640836,"Kansai","Urban"
"32748",6640011,"Kansai","Urban"
"32749",6640845,"Kansai","Urban"
"32750",6640844,"Kansai","Urban"
"32751",6640854,"Kansai","Urban"
"32752",6640837,"Kansai","Urban"
"32753",6640027,"Kansai","Urban"
"32754",6640875,"Kansai","Urban"
"32755",6640028,"Kansai","Urban"
"32756",6640003,"Kansai","Urban"
"32757",6640897,"Kansai","Urban"
"32758",6640838,"Kansai","Urban"
"32759",6640857,"Kansai","Urban"
"32760",6640894,"Kansai","Urban"
"32761",6640853,"Kansai","Urban"
"32762",6640843,"Kansai","Urban"
"32763",6640873,"Kansai","Urban"
"32764",6640024,"Kansai","Urban"
"32765",6640871,"Kansai","Urban"
"32766",6640015,"Kansai","Urban"
"32767",6640014,"Kansai","Urban"
"32768",6640834,"Kansai","Urban"
"32769",6640858,"Kansai","Urban"
"32770",6640842,"Kansai","Urban"
"32771",6640007,"Kansai","Urban"
"32772",6640887,"Kansai","Urban"
"32773",6640847,"Kansai","Urban"
"32774",6640896,"Kansai","Urban"
"32775",6640029,"Kansai","Urban"
"32776",6640888,"Kansai","Urban"
"32777",6640864,"Kansai","Urban"
"32778",6640885,"Kansai","Urban"
"32779",6640023,"Kansai","Urban"
"32780",6640891,"Kansai","Urban"
"32781",6640895,"Kansai","Urban"
"32782",6640886,"Kansai","Urban"
"32783",6640016,"Kansai","Urban"
"32784",6640852,"Kansai","Urban"
"32785",6640008,"Kansai","Urban"
"32786",6750058,"Kansai","Urban"
"32787",6750056,"Kansai","Urban"
"32788",6750054,"Kansai","Urban"
"32789",6750336,"Kansai","Urban"
"32790",6750017,"Kansai","Urban"
"32791",6750136,"Kansai","Urban"
"32792",6750312,"Kansai","Urban"
"32793",6750019,"Kansai","Urban"
"32794",6750132,"Kansai","Urban"
"32795",6750053,"Kansai","Urban"
"32796",6751206,"Kansai","Urban"
"32797",6751213,"Kansai","Urban"
"32798",6750124,"Kansai","Urban"
"32799",6750104,"Kansai","Urban"
"32800",6751217,"Kansai","Urban"
"32801",6750026,"Kansai","Urban"
"32802",6750303,"Kansai","Urban"
"32803",6750057,"Kansai","Urban"
"32804",6750342,"Kansai","Urban"
"32805",6750025,"Kansai","Urban"
"32806",6750105,"Kansai","Urban"
"32807",6750013,"Kansai","Urban"
"32808",6750021,"Kansai","Urban"
"32809",6750321,"Kansai","Urban"
"32810",6751222,"Kansai","Urban"
"32811",6750024,"Kansai","Urban"
"32812",6750002,"Kansai","Urban"
"32813",6751223,"Kansai","Urban"
"32814",6751225,"Kansai","Urban"
"32815",6751235,"Kansai","Urban"
"32816",6751232,"Kansai","Urban"
"32817",6750103,"Kansai","Urban"
"32818",6750035,"Kansai","Urban"
"32819",6751234,"Kansai","Urban"
"32820",6750015,"Kansai","Urban"
"32821",6750016,"Kansai","Urban"
"32822",6750014,"Kansai","Urban"
"32823",6750018,"Kansai","Urban"
"32824",6750010,"Kansai","Urban"
"32825",6750039,"Kansai","Urban"
"32826",6750113,"Kansai","Urban"
"32827",6750126,"Kansai","Urban"
"32828",6750347,"Kansai","Urban"
"32829",6750043,"Kansai","Urban"
"32830",6751224,"Kansai","Urban"
"32831",6750101,"Kansai","Urban"
"32832",6751202,"Kansai","Urban"
"32833",6750314,"Kansai","Urban"
"32834",6750301,"Kansai","Urban"
"32835",6750305,"Kansai","Urban"
"32836",6750304,"Kansai","Urban"
"32837",6750063,"Kansai","Urban"
"32838",6750032,"Kansai","Urban"
"32839",6751221,"Kansai","Urban"
"32840",6750102,"Kansai","Urban"
"32841",6750011,"Kansai","Urban"
"32842",6750111,"Kansai","Urban"
"32843",6750042,"Kansai","Urban"
"32844",6750128,"Kansai","Urban"
"32845",6751236,"Kansai","Urban"
"32846",6750066,"Kansai","Urban"
"32847",6750344,"Kansai","Urban"
"32848",6750068,"Kansai","Urban"
"32849",6750036,"Kansai","Urban"
"32850",6750023,"Kansai","Urban"
"32851",6750027,"Kansai","Urban"
"32852",6750334,"Kansai","Urban"
"32853",6751231,"Kansai","Urban"
"32854",6750041,"Kansai","Urban"
"32855",6750127,"Kansai","Urban"
"32856",6750131,"Kansai","Urban"
"32857",6750117,"Kansai","Urban"
"32858",6750046,"Kansai","Urban"
"32859",6750133,"Kansai","Urban"
"32860",6750125,"Kansai","Urban"
"32861",6750135,"Kansai","Urban"
"32862",6750012,"Kansai","Urban"
"32863",6750122,"Kansai","Urban"
"32864",6750006,"Kansai","Urban"
"32865",6750115,"Kansai","Urban"
"32866",6750345,"Kansai","Urban"
"32867",6750114,"Kansai","Urban"
"32868",6750051,"Kansai","Urban"
"32869",6750311,"Kansai","Urban"
"32870",6751233,"Kansai","Urban"
"32871",6751205,"Kansai","Urban"
"32872",6750000,"Kansai","Urban"
"32873",6750331,"Kansai","Urban"
"32874",6750001,"Kansai","Urban"
"32875",6750004,"Kansai","Urban"
"32876",6750007,"Kansai","Urban"
"32877",6750341,"Kansai","Urban"
"32878",6750333,"Kansai","Urban"
"32879",6750343,"Kansai","Urban"
"32880",6750346,"Kansai","Urban"
"32881",6750332,"Kansai","Urban"
"32882",6750335,"Kansai","Urban"
"32883",6750121,"Kansai","Urban"
"32884",6750302,"Kansai","Urban"
"32885",6750045,"Kansai","Urban"
"32886",6750123,"Kansai","Urban"
"32887",6751226,"Kansai","Urban"
"32888",6750306,"Kansai","Urban"
"32889",6751218,"Kansai","Urban"
"32890",6750062,"Kansai","Urban"
"32891",6750044,"Kansai","Urban"
"32892",6750022,"Kansai","Urban"
"32893",6751204,"Kansai","Urban"
"32894",6750116,"Kansai","Urban"
"32895",6750137,"Kansai","Urban"
"32896",6750047,"Kansai","Urban"
"32897",6750003,"Kansai","Urban"
"32898",6750009,"Kansai","Urban"
"32899",6750052,"Kansai","Urban"
"32900",6751212,"Kansai","Urban"
"32901",6750034,"Kansai","Urban"
"32902",6750061,"Kansai","Urban"
"32903",6751201,"Kansai","Urban"
"32904",6750055,"Kansai","Urban"
"32905",6750038,"Kansai","Urban"
"32906",6750065,"Kansai","Urban"
"32907",6750112,"Kansai","Urban"
"32908",6751215,"Kansai","Urban"
"32909",6750033,"Kansai","Urban"
"32910",6750008,"Kansai","Urban"
"32911",6750134,"Kansai","Urban"
"32912",6750037,"Kansai","Urban"
"32913",6751211,"Kansai","Urban"
"32914",6750005,"Kansai","Urban"
"32915",6751214,"Kansai","Urban"
"32916",6750031,"Kansai","Urban"
"32917",6750067,"Kansai","Urban"
"32918",6751203,"Kansai","Urban"
"32919",6750313,"Kansai","Urban"
"32920",6750064,"Kansai","Urban"
"32921",6751216,"Kansai","Urban"
"32922",6752212,"Kansai","Rural"
"32923",6752346,"Kansai","Rural"
"32924",6752324,"Kansai","Rural"
"32925",6752456,"Kansai","Rural"
"32926",6752342,"Kansai","Rural"
"32927",6752114,"Kansai","Rural"
"32928",6790109,"Kansai","Rural"
"32929",6752343,"Kansai","Rural"
"32930",6752233,"Kansai","Rural"
"32931",6752322,"Kansai","Rural"
"32932",6752353,"Kansai","Rural"
"32933",6752341,"Kansai","Rural"
"32934",6752403,"Kansai","Rural"
"32935",6752421,"Kansai","Rural"
"32936",6752362,"Kansai","Rural"
"32937",6752364,"Kansai","Rural"
"32938",6752361,"Kansai","Rural"
"32939",6752321,"Kansai","Rural"
"32940",6752113,"Kansai","Rural"
"32941",6752331,"Kansai","Rural"
"32942",6752426,"Kansai","Rural"
"32943",6752366,"Kansai","Rural"
"32944",6752101,"Kansai","Rural"
"32945",6752232,"Kansai","Rural"
"32946",6752442,"Kansai","Rural"
"32947",6752243,"Kansai","Rural"
"32948",6752102,"Kansai","Rural"
"32949",6752404,"Kansai","Rural"
"32950",6752363,"Kansai","Rural"
"32951",6752213,"Kansai","Rural"
"32952",6752345,"Kansai","Rural"
"32953",6752104,"Kansai","Rural"
"32954",6752332,"Kansai","Rural"
"32955",6752424,"Kansai","Rural"
"32956",6752432,"Kansai","Rural"
"32957",6752445,"Kansai","Rural"
"32958",6752111,"Kansai","Rural"
"32959",6752221,"Kansai","Rural"
"32960",6752401,"Kansai","Rural"
"32961",6752301,"Kansai","Rural"
"32962",6790105,"Kansai","Rural"
"32963",6752242,"Kansai","Rural"
"32964",6752112,"Kansai","Rural"
"32965",6752222,"Kansai","Rural"
"32966",6752463,"Kansai","Rural"
"32967",6752335,"Kansai","Rural"
"32968",6752311,"Kansai","Rural"
"32969",6752333,"Kansai","Rural"
"32970",6752211,"Kansai","Rural"
"32971",6790106,"Kansai","Rural"
"32972",6752411,"Kansai","Rural"
"32973",6752352,"Kansai","Rural"
"32974",6752354,"Kansai","Rural"
"32975",6752422,"Kansai","Rural"
"32976",6752204,"Kansai","Rural"
"32977",6750000,"Kansai","Rural"
"32978",6790107,"Kansai","Rural"
"32979",6752323,"Kansai","Rural"
"32980",6752303,"Kansai","Rural"
"32981",6752312,"Kansai","Rural"
"32982",6790104,"Kansai","Rural"
"32983",6752103,"Kansai","Rural"
"32984",6752365,"Kansai","Rural"
"32985",6752414,"Kansai","Rural"
"32986",6790108,"Kansai","Rural"
"32987",6752313,"Kansai","Rural"
"32988",6790102,"Kansai","Rural"
"32989",6752344,"Kansai","Rural"
"32990",6752412,"Kansai","Rural"
"32991",6752413,"Kansai","Rural"
"32992",6752444,"Kansai","Rural"
"32993",6752223,"Kansai","Rural"
"32994",6752453,"Kansai","Rural"
"32995",6752202,"Kansai","Rural"
"32996",6752455,"Kansai","Rural"
"32997",6752234,"Kansai","Rural"
"32998",6752336,"Kansai","Rural"
"32999",6752433,"Kansai","Rural"
"33000",6752351,"Kansai","Rural"
"33001",6752334,"Kansai","Rural"
"33002",6752451,"Kansai","Rural"
"33003",6752201,"Kansai","Rural"
"33004",6752302,"Kansai","Rural"
"33005",6752454,"Kansai","Rural"
"33006",6752105,"Kansai","Rural"
"33007",6790103,"Kansai","Rural"
"33008",6752241,"Kansai","Rural"
"33009",6790101,"Kansai","Rural"
