"Pincode","Region.Quota"
683515,"Southern"
452003,"Central"
400614,"Western"
410216,"Western"
410218,"Western"
583276,"Southern"
629102,"Southern"
686009,"Southern"
560079,"Southern"
560023,"Southern"
560086,"Southern"
402125,"Western"
402207,"Western"
586109,"Southern"
341020,"Northern"
191132,"Northern"
190007,"Northern"
190004,"Northern"
190023,"Northern"
577181,"Southern"
821307,"Eastern"
190012,"Northern"
176066,"Northern"
829116,"Eastern"
415212,"Western"
642114,"Southern"
630301,"Southern"
630102,"Southern"
194404,"Northern"
682016,"Southern"
682012,"Southern"
682038,"Southern"
682032,"Southern"
410301,"Western"
581307,"Southern"
410302,"Western"
828309,"Eastern"
827003,"Eastern"
828130,"Eastern"
828133,"Eastern"
828107,"Eastern"
812002,"Eastern"
176002,"Northern"
518186,"Southern"
182206,"Northern"
360578,"Western"
516439,"Southern"
828404,"Eastern"
144602,"Northern"
416002,"Western"
470340,"Central"
470002,"Central"
421506,"Western"
421202,"Western"
400606,"Western"
400604,"Western"
144408,"Northern"
800016,"Eastern"
800025,"Eastern"
800026,"Eastern"
800022,"Eastern"
800018,"Eastern"
486004,"Central"
486002,"Central"
518005,"Southern"
678104,"Southern"
721424,"Eastern"
683550,"Southern"
683548,"Southern"
686666,"Southern"
682041,"Southern"
682033,"Southern"
800027,"Eastern"
800013,"Eastern"
800014,"Eastern"
563118,"Southern"
563119,"Southern"
144008,"Northern"
523002,"Southern"
682037,"Southern"
682026,"Southern"
682035,"Southern"
682018,"Southern"
360460,"Western"
670676,"Southern"
673311,"Southern"
682017,"Southern"
682022,"Southern"
453555,"Central"
562161,"Southern"
700003,"Eastern"
361004,"Western"
191102,"Northern"
686531,"Southern"
176062,"Northern"
570015,"Southern"
570012,"Southern"
570030,"Southern"
570032,"Southern"
686505,"Southern"
560072,"Southern"
560003,"Southern"
342030,"Northern"
682023,"Southern"
682019,"Southern"
682502,"Southern"
682511,"Southern"
682029,"Southern"
682003,"Southern"
682002,"Southern"
682051,"Southern"
682034,"Southern"
683503,"Southern"
676312,"Southern"
676309,"Southern"
370203,"Western"
482011,"Central"
486885,"Central"
800006,"Eastern"
416008,"Western"
800028,"Eastern"
800017,"Eastern"
800024,"Eastern"
202146,"Central"
486884,"Central"
689574,"Southern"
171015,"Northern"
173210,"Northern"
177021,"Northern"
600046,"Southern"
484220,"Central"
799046,"Eastern"
799005,"Eastern"
177005,"Northern"
679583,"Southern"
676109,"Southern"
676107,"Southern"
670104,"Southern"
673316,"Southern"
670662,"Southern"
673312,"Southern"
713515,"Eastern"
799022,"Eastern"
793107,"Eastern"
583215,"Southern"
583225,"Southern"
560026,"Southern"
560102,"Southern"
560070,"Southern"
560085,"Southern"
453446,"Central"
828132,"Eastern"
828105,"Eastern"
560050,"Southern"
560114,"Southern"
560081,"Southern"
560500,"Southern"
362520,"Western"
574225,"Southern"
572168,"Southern"
721422,"Eastern"
721423,"Eastern"
721442,"Eastern"
591246,"Southern"
571607,"Southern"
813214,"Eastern"
415516,"Western"
721425,"Eastern"
721455,"Eastern"
700044,"Eastern"
700024,"Eastern"
700063,"Eastern"
700053,"Eastern"
700018,"Eastern"
700008,"Eastern"
700034,"Eastern"
700066,"Eastern"
700029,"Eastern"
173201,"Northern"
442303,"Western"
560042,"Southern"
560107,"Southern"
560054,"Southern"
560058,"Southern"
560097,"Southern"
682552,"Southern"
682556,"Southern"
682558,"Southern"
682559,"Southern"
700005,"Eastern"
700006,"Eastern"
700067,"Eastern"
680613,"Southern"
190020,"Northern"
560021,"Southern"
753010,"Eastern"
755020,"Eastern"
562165,"Southern"
190025,"Northern"
190024,"Northern"
680546,"Southern"
209725,"Central"
413713,"Western"
174005,"Northern"
411038,"Western"
411052,"Western"
411011,"Western"
411009,"Western"
411042,"Western"
411068,"Western"
700060,"Eastern"
700038,"Eastern"
670708,"Southern"
678546,"Southern"
209726,"Central"
678051,"Southern"
791114,"Eastern"
790103,"Eastern"
431011,"Western"
680612,"Southern"
680655,"Southern"
534006,"Southern"
534005,"Southern"
685603,"Southern"
249136,"Central"
685591,"Southern"
534215,"Southern"
798623,"Eastern"
454775,"Central"
828207,"Eastern"
828120,"Eastern"
828206,"Eastern"
828127,"Eastern"
208027,"Central"
208013,"Central"
411034,"Western"
700147,"Eastern"
305009,"Northern"
400030,"Western"
362715,"Western"
560030,"Southern"
560018,"Southern"
560095,"Southern"
560098,"Southern"
560027,"Southern"
560100,"Southern"
361347,"Western"
560015,"Southern"
560022,"Southern"
560088,"Southern"
247002,"Central"
247343,"Central"
560002,"Southern"
560009,"Southern"
560040,"Southern"
560055,"Southern"
575004,"Southern"
574148,"Southern"
841447,"Eastern"
577125,"Southern"
821303,"Eastern"
560111,"Southern"
800003,"Eastern"
800021,"Eastern"
798607,"Eastern"
691013,"Southern"
691515,"Southern"
691504,"Southern"
411044,"Western"
700148,"Eastern"
700070,"Eastern"
700084,"Eastern"
700146,"Eastern"
305817,"Northern"
700023,"Eastern"
700043,"Eastern"
700088,"Eastern"
689111,"Southern"
805114,"Eastern"
470124,"Central"
470229,"Central"
523156,"Southern"
695302,"Southern"
695585,"Southern"
695318,"Southern"
695025,"Southern"
695033,"Southern"
695036,"Southern"
695016,"Southern"
695023,"Southern"
695022,"Southern"
695035,"Southern"
695317,"Southern"
695029,"Southern"
695582,"Southern"
695015,"Southern"
695007,"Southern"
695588,"Southern"
695051,"Southern"
695142,"Southern"
695611,"Southern"
695587,"Southern"
695316,"Southern"
689626,"Southern"
689115,"Southern"
689597,"Southern"
560035,"Southern"
560053,"Southern"
560059,"Southern"
560110,"Southern"
560108,"Southern"
560029,"Southern"
560062,"Southern"
560061,"Southern"
484114,"Central"
411006,"Western"
208007,"Central"
691301,"Southern"
691581,"Southern"
691007,"Southern"
691319,"Southern"
691019,"Southern"
691527,"Southern"
691304,"Southern"
691012,"Southern"
796004,"Eastern"
796036,"Eastern"
796230,"Eastern"
796075,"Eastern"
796471,"Eastern"
689551,"Southern"
799014,"Eastern"
799010,"Eastern"
208005,"Central"
208012,"Central"
208025,"Central"
208023,"Central"
208009,"Central"
208024,"Central"
560096,"Southern"
361350,"Western"
680656,"Southern"
812007,"Eastern"
516311,"Southern"
630002,"Southern"
503002,"Southern"
570016,"Southern"
570006,"Southern"
570029,"Southern"
570011,"Southern"
570017,"Southern"
274403,"Central"
744203,"Southern"
414605,"Western"
797099,"Eastern"
691006,"Southern"
691016,"Southern"
691009,"Southern"
691589,"Southern"
208026,"Central"
791003,"Eastern"
176075,"Northern"
792123,"Eastern"
791109,"Eastern"
208011,"Central"
208003,"Central"
208008,"Central"
208006,"Central"
855106,"Eastern"
636002,"Southern"
636017,"Southern"
636016,"Southern"
208015,"Central"
799202,"Eastern"
208010,"Central"
208014,"Central"
208019,"Central"
636007,"Southern"
682551,"Southern"
680013,"Southern"
680502,"Southern"
680520,"Southern"
680618,"Southern"
560104,"Southern"
560020,"Southern"
768031,"Eastern"
623806,"Southern"
560112,"Southern"
361009,"Western"
173026,"Northern"
796810,"Eastern"
484120,"Central"
796772,"Eastern"
221009,"Central"
689592,"Southern"
470003,"Central"
486888,"Central"
486890,"Central"
482020,"Central"
695017,"Southern"
221407,"Central"
221010,"Central"
221004,"Central"
682025,"Southern"
682039,"Southern"
682050,"Southern"
682317,"Southern"
682503,"Southern"
682004,"Southern"
682005,"Southern"
679585,"Southern"
679587,"Southern"
679581,"Southern"
679572,"Southern"
721463,"Eastern"
721406,"Eastern"
670106,"Southern"
673313,"Southern"
678011,"Southern"
678732,"Southern"
721420,"Eastern"
721405,"Eastern"
800005,"Eastern"
800019,"Eastern"
800011,"Eastern"
210122,"Central"
753003,"Eastern"
753016,"Eastern"
767042,"Eastern"
768218,"Eastern"
797121,"Eastern"
678705,"Southern"
678505,"Southern"
673103,"Southern"
700142,"Eastern"
473112,"Central"
676104,"Southern"
462031,"Central"
800023,"Eastern"
800015,"Eastern"
636401,"Southern"
636456,"Southern"
600028,"Southern"
636402,"Southern"
312622,"Northern"
503322,"Southern"
603210,"Southern"
625012,"Southern"
680515,"Southern"
680504,"Southern"
680509,"Southern"
755050,"Eastern"
754011,"Eastern"
753015,"Eastern"
754013,"Eastern"
591308,"Southern"
744106,"Southern"
744112,"Southern"
208016,"Central"
768203,"Eastern"
627451,"Southern"
361330,"Western"
361003,"Western"
361002,"Western"
361005,"Western"
560113,"Southern"
627452,"Southern"
627422,"Southern"
627420,"Southern"
415705,"Western"
800010,"Eastern"
801106,"Eastern"
144011,"Northern"
456010,"Central"
411022,"Western"
411040,"Western"
444604,"Western"
444603,"Western"
689550,"Southern"
521201,"Southern"
689584,"Southern"
689591,"Southern"
689602,"Southern"
600005,"Southern"
600034,"Southern"
600006,"Southern"
796008,"Eastern"
700155,"Eastern"
480003,"Central"
680011,"Southern"
680616,"Southern"
680545,"Southern"
680002,"Southern"
680642,"Southern"
680611,"Southern"
361142,"Western"
361150,"Western"
560057,"Southern"
560012,"Southern"
560078,"Southern"
560011,"Southern"
679515,"Southern"
793011,"Eastern"
600035,"Southern"
312627,"Northern"
144009,"Northern"
144027,"Northern"
759102,"Eastern"
759111,"Eastern"
759037,"Eastern"
759149,"Eastern"
759116,"Eastern"
416006,"Western"
401702,"Western"
700153,"Eastern"
700093,"Eastern"
700143,"Eastern"
323305,"Northern"
246142,"Central"
474002,"Central"
474009,"Central"
411051,"Western"
411020,"Western"
411004,"Western"
411058,"Western"
411067,"Western"
442502,"Western"
695308,"Southern"
695034,"Southern"
282010,"Central"
627818,"Southern"
636406,"Southern"
803121,"Eastern"
284125,"Central"
678704,"Southern"
678685,"Southern"
678504,"Southern"
444304,"Western"
144012,"Northern"
625556,"Southern"
711103,"Eastern"
711110,"Eastern"
711308,"Eastern"
711102,"Eastern"
231209,"Central"
767070,"Eastern"
711112,"Eastern"
711225,"Eastern"
560109,"Southern"
244717,"Central"
400013,"Western"
577128,"Southern"
753013,"Eastern"
444810,"Western"
431009,"Western"
431010,"Western"
624701,"Southern"
600094,"Southern"
160012,"Northern"
160019,"Northern"
225002,"Central"
160104,"Northern"
160103,"Northern"
416316,"Western"
416307,"Western"
768053,"Eastern"
613008,"Southern"
627428,"Southern"
415717,"Western"
415614,"Western"
431520,"Western"
208022,"Central"
411061,"Western"
641407,"Southern"
721403,"Eastern"
721402,"Eastern"
721404,"Eastern"
627759,"Southern"
627858,"Southern"
462024,"Central"
624301,"Southern"
803215,"Eastern"
284305,"Central"
343002,"Northern"
401206,"Western"
625522,"Southern"
416527,"Western"
751006,"Eastern"
751008,"Eastern"
751010,"Eastern"
751013,"Eastern"
751026,"Eastern"
751033,"Eastern"
801507,"Eastern"
759107,"Eastern"
759106,"Eastern"
759040,"Eastern"
160001,"Northern"
160011,"Northern"
160015,"Northern"
160022,"Northern"
160030,"Northern"
516330,"Southern"
625214,"Southern"
141003,"Northern"
141013,"Northern"
141014,"Northern"
249137,"Central"
474012,"Central"
793019,"Eastern"
711203,"Eastern"
711105,"Eastern"
711107,"Eastern"
711304,"Eastern"
711306,"Eastern"
711331,"Eastern"
244720,"Central"
263142,"Central"
444606,"Western"
444605,"Western"
444607,"Western"
415601,"Western"
401506,"Western"
401305,"Western"
759148,"Eastern"
462002,"Central"
462004,"Central"
462016,"Central"
462039,"Central"
462020,"Central"
670358,"Southern"
461114,"Central"
670004,"Southern"
670327,"Southern"
670567,"Southern"
211003,"Central"
793014,"Eastern"
793122,"Eastern"
794112,"Eastern"
452012,"Central"
452014,"Central"
793002,"Eastern"
793016,"Eastern"
160005,"Northern"
160006,"Northern"
793003,"Eastern"
754034,"Eastern"
753009,"Eastern"
751012,"Eastern"
751034,"Eastern"
751032,"Eastern"
401703,"Western"
411007,"Western"
411008,"Western"
753012,"Eastern"
753007,"Eastern"
416803,"Western"
670002,"Southern"
670310,"Southern"
712234,"Eastern"
712235,"Eastern"
712125,"Eastern"
680524,"Southern"
680516,"Southern"
680026,"Southern"
400070,"Western"
400024,"Western"
400022,"Western"
400058,"Western"
400050,"Western"
400051,"Western"
400093,"Western"
400099,"Western"
400049,"Western"
400055,"Western"
400084,"Western"
400074,"Western"
400088,"Western"
400080,"Western"
400076,"Western"
400079,"Western"
400075,"Western"
400078,"Western"
671122,"Southern"
671320,"Southern"
670008,"Southern"
670014,"Southern"
670017,"Southern"
416517,"Western"
411041,"Western"
453556,"Central"
312617,"Northern"
400012,"Western"
627603,"Southern"
627105,"Southern"
769011,"Eastern"
769006,"Eastern"
612905,"Southern"
621731,"Southern"
620004,"Southern"
620014,"Southern"
769013,"Eastern"
769008,"Eastern"
400033,"Western"
400003,"Western"
400027,"Western"
400037,"Western"
400031,"Western"
400009,"Western"
249124,"Central"
757002,"Eastern"
768019,"Eastern"
768003,"Eastern"
768002,"Eastern"
462100,"Central"
462041,"Central"
462023,"Central"
416437,"Western"
416417,"Western"
769007,"Eastern"
507138,"Southern"
400010,"Western"
754297,"Eastern"
221012,"Central"
751022,"Eastern"
751025,"Eastern"
751015,"Eastern"
751030,"Eastern"
751020,"Eastern"
751023,"Eastern"
401209,"Western"
756089,"Eastern"
770032,"Eastern"
769010,"Eastern"
769014,"Eastern"
769002,"Eastern"
769016,"Eastern"
620022,"Southern"
620002,"Southern"
751007,"Eastern"
751005,"Eastern"
473638,"Central"
462040,"Central"
211014,"Central"
503174,"Southern"
507119,"Southern"
344024,"Northern"
334004,"Northern"
334403,"Northern"
334401,"Northern"
141006,"Northern"
141017,"Northern"
609808,"Southern"
480112,"Central"
600024,"Southern"
221110,"Central"
221103,"Central"
221109,"Central"
679104,"Southern"
262309,"Central"
620027,"Southern"
416406,"Western"
751004,"Eastern"
751031,"Eastern"
754012,"Eastern"
751009,"Eastern"
752115,"Eastern"
751014,"Eastern"
751011,"Eastern"
400067,"Western"
400068,"Western"
400102,"Western"
400064,"Western"
263151,"Central"
400104,"Western"
400065,"Western"
770025,"Eastern"
751018,"Eastern"
600014,"Southern"
600018,"Southern"
605008,"Southern"
605003,"Southern"
281303,"Central"
460447,"Central"
638011,"Southern"
621729,"Southern"
670304,"Southern"
670501,"Southern"
400072,"Western"
680514,"Southern"
670010,"Southern"
712136,"Eastern"
712248,"Eastern"
605005,"Southern"
605011,"Southern"
600086,"Southern"
282008,"Central"
400019,"Western"
400057,"Western"
400052,"Western"
400059,"Western"
400069,"Western"
400098,"Western"
400094,"Western"
400082,"Western"
400042,"Western"
400089,"Western"
400043,"Western"
400086,"Western"
400081,"Western"
400077,"Western"
416007,"Western"
147003,"Northern"
680513,"Southern"
680555,"Southern"
680615,"Southern"
141106,"Northern"
400066,"Western"
400063,"Western"
400060,"Western"
679551,"Southern"
400101,"Western"
400095,"Western"
400097,"Western"
482010,"Central"
605006,"Southern"
502101,"Southern"
141002,"Northern"
344025,"Northern"
462037,"Central"
462033,"Central"
462011,"Central"
741139,"Eastern"
713331,"Eastern"
444007,"Western"
425101,"Western"
327024,"Northern"
246178,"Central"
679516,"Southern"
711113,"Eastern"
711317,"Eastern"
679553,"Southern"
768016,"Eastern"
323303,"Northern"
249302,"Central"
246150,"Central"
843335,"Eastern"
160025,"Northern"
160018,"Northern"
160020,"Northern"
160009,"Northern"
160043,"Northern"
224232,"Central"
224238,"Central"
141016,"Northern"
643201,"Southern"
643270,"Southern"
754145,"Eastern"
713326,"Eastern"
713302,"Eastern"
676522,"Southern"
753006,"Eastern"
735234,"Eastern"
400054,"Western"
400029,"Western"
400061,"Western"
400056,"Western"
324009,"Northern"
231224,"Central"
283205,"Central"
768017,"Eastern"
768118,"Eastern"
673635,"Southern"
263156,"Central"
734002,"Eastern"
734425,"Eastern"
620020,"Southern"
620019,"Southern"
620017,"Southern"
334003,"Northern"
334006,"Northern"
713304,"Eastern"
752003,"Eastern"
141010,"Northern"
141004,"Northern"
141012,"Northern"
141011,"Northern"
793123,"Eastern"
172028,"Northern"
713365,"Eastern"
713340,"Eastern"
713344,"Eastern"
713386,"Eastern"
713303,"Eastern"
673011,"Southern"
760004,"Eastern"
400092,"Western"
400103,"Western"
711305,"Eastern"
711111,"Eastern"
638006,"Southern"
249195,"Central"
171008,"Northern"
401105,"Western"
401608,"Western"
401402,"Western"
461446,"Central"
400087,"Western"
400083,"Western"
735203,"Eastern"
760005,"Eastern"
175051,"Northern"
614738,"Southern"
262526,"Central"
741319,"Eastern"
737136,"Eastern"
673647,"Southern"
760006,"Eastern"
760011,"Eastern"
175075,"Northern"
250003,"Central"
741221,"Eastern"
713369,"Eastern"
713372,"Eastern"
713357,"Eastern"
713361,"Eastern"
713213,"Eastern"
713305,"Eastern"
713216,"Eastern"
673028,"Southern"
673328,"Southern"
171215,"Northern"
171002,"Northern"
271308,"Central"
751021,"Eastern"
751027,"Eastern"
751029,"Eastern"
751028,"Eastern"
380016,"Western"
380004,"Western"
380024,"Western"
382415,"Western"
382345,"Western"
380018,"Western"
380026,"Western"
282004,"Central"
673002,"Southern"
462027,"Central"
462043,"Central"
462045,"Central"
769015,"Eastern"
770042,"Eastern"
416807,"Western"
416515,"Western"
609803,"Southern"
382024,"Western"
382030,"Western"
382620,"Western"
607807,"Southern"
273005,"Central"
273009,"Central"
273012,"Central"
626161,"Southern"
626122,"Southern"
626188,"Southern"
591223,"Southern"
160071,"Northern"
583233,"Southern"
607002,"Southern"
382021,"Western"
382045,"Western"
638053,"Southern"
230130,"Central"
732144,"Eastern"
637415,"Southern"
643233,"Southern"
643243,"Southern"
452013,"Central"
452018,"Central"
322021,"Northern"
263149,"Central"
732215,"Eastern"
249403,"Central"
249401,"Central"
249407,"Central"
249410,"Central"
249411,"Central"
248006,"Central"
248122,"Central"
248195,"Central"
248146,"Central"
248011,"Central"
382041,"Western"
249203,"Central"
249201,"Central"
248018,"Central"
670013,"Southern"
670325,"Southern"
670302,"Southern"
670018,"Southern"
670051,"Southern"
670503,"Southern"
734204,"Eastern"
273003,"Central"
273004,"Central"
273006,"Central"
273017,"Central"
380008,"Western"
382340,"Western"
380022,"Western"
263651,"Central"
712258,"Eastern"
628007,"Southern"
628004,"Southern"
628003,"Southern"
382428,"Western"
607803,"Southern"
607308,"Southern"
751016,"Eastern"
201011,"Central"
201018,"Central"
201016,"Central"
580008,"Southern"
580021,"Southern"
380063,"Western"
380021,"Western"
380023,"Western"
382350,"Western"
380003,"Western"
628753,"Southern"
628229,"Southern"
160023,"Northern"
