"Postal.Code","Region","Pop.Municipality"
5011136,"Chubu",406735
5020901,"Chubu",406735
5020034,"Chubu",406735
5013135,"Chubu",406735
5010105,"Chubu",406735
5008821,"Chubu",406735
5008868,"Chubu",406735
5008045,"Chubu",406735
5008848,"Chubu",406735
5008143,"Chubu",406735
5008473,"Chubu",406735
5008413,"Chubu",406735
5008255,"Chubu",406735
5008852,"Chubu",406735
5008081,"Chubu",406735
5008245,"Chubu",406735
5008157,"Chubu",406735
5020862,"Chubu",406735
5013142,"Chubu",406735
5011108,"Chubu",406735
5008411,"Chubu",406735
5008883,"Chubu",406735
5008809,"Chubu",406735
5008484,"Chubu",406735
5008282,"Chubu",406735
5008858,"Chubu",406735
5008263,"Chubu",406735
5008265,"Chubu",406735
5020002,"Chubu",406735
5020828,"Chubu",406735
5008471,"Chubu",406735
5011141,"Chubu",406735
5008268,"Chubu",406735
5008262,"Chubu",406735
5008284,"Chubu",406735
5008176,"Chubu",406735
5011182,"Chubu",406735
5008067,"Chubu",406735
5010111,"Chubu",406735
5010113,"Chubu",406735
5010112,"Chubu",406735
5010111,"Chubu",406735
5020823,"Chubu",406735
5011123,"Chubu",406735
5012513,"Chubu",406735
5012514,"Chubu",406735
5012515,"Chubu",406735
5008434,"Chubu",406735
5008286,"Chubu",406735
5011159,"Chubu",406735
5008042,"Chubu",406735
5008075,"Chubu",406735
5008813,"Chubu",406735
5008109,"Chubu",406735
5008849,"Chubu",406735
5008157,"Chubu",406735
5008172,"Chubu",406735
5008415,"Chubu",406735
5020863,"Chubu",406735
5020864,"Chubu",406735
5000000,"Chubu",406735
5008103,"Chubu",406735
5008083,"Chubu",406735
5008881,"Chubu",406735
5008337,"Chubu",406735
5008261,"Chubu",406735
5008449,"Chubu",406735
5008401,"Chubu",406735
5008264,"Chubu",406735
5008267,"Chubu",406735
5008436,"Chubu",406735
5012567,"Chubu",406735
5012566,"Chubu",406735
5012562,"Chubu",406735
5012564,"Chubu",406735
5008349,"Chubu",406735
5008372,"Chubu",406735
5008145,"Chubu",406735
5008233,"Chubu",406735
5020815,"Chubu",406735
5008802,"Chubu",406735
5011121,"Chubu",406735
5010124,"Chubu",406735
5020047,"Chubu",406735
5011126,"Chubu",406735
5011124,"Chubu",406735
5011125,"Chubu",406735
5012517,"Chubu",406735
5013109,"Chubu",406735
5008439,"Chubu",406735
5011168,"Chubu",406735
5011161,"Chubu",406735
5011163,"Chubu",406735
5008843,"Chubu",406735
5020859,"Chubu",406735
5008121,"Chubu",406735
5008242,"Chubu",406735
5008332,"Chubu",406735
5013123,"Chubu",406735
5008179,"Chubu",406735
5008007,"Chubu",406735
5008346,"Chubu",406735
5008351,"Chubu",406735
5008221,"Chubu",406735
5008488,"Chubu",406735
5008132,"Chubu",406735
5008275,"Chubu",406735
5008414,"Chubu",406735
5008319,"Chubu",406735
5020842,"Chubu",406735
5020902,"Chubu",406735
5008479,"Chubu",406735
5020916,"Chubu",406735
5008362,"Chubu",406735
5008466,"Chubu",406735
5008887,"Chubu",406735
5008886,"Chubu",406735
5020933,"Chubu",406735
5008188,"Chubu",406735
5008035,"Chubu",406735
5008251,"Chubu",406735
5008477,"Chubu",406735
5011122,"Chubu",406735
5011127,"Chubu",406735
5008874,"Chubu",406735
5008403,"Chubu",406735
5008043,"Chubu",406735
5008171,"Chubu",406735
5008077,"Chubu",406735
5008891,"Chubu",406735
5008312,"Chubu",406735
5011107,"Chubu",406735
5008859,"Chubu",406735
5008416,"Chubu",406735
5011109,"Chubu",406735
5008822,"Chubu",406735
5008112,"Chubu",406735
5011128,"Chubu",406735
5008222,"Chubu",406735
5013121,"Chubu",406735
5013127,"Chubu",406735
5008376,"Chubu",406735
5011186,"Chubu",406735
5013126,"Chubu",406735
5008003,"Chubu",406735
5008885,"Chubu",406735
5016134,"Chubu",406735
5008305,"Chubu",406735
5011185,"Chubu",406735
5008061,"Chubu",406735
5008478,"Chubu",406735
5008269,"Chubu",406735
5008283,"Chubu",406735
5020858,"Chubu",406735
5008385,"Chubu",406735
5008412,"Chubu",406735
5008441,"Chubu",406735
5008442,"Chubu",406735
5008125,"Chubu",406735
5008865,"Chubu",406735
5008085,"Chubu",406735
5013111,"Chubu",406735
5013114,"Chubu",406735
5013136,"Chubu",406735
5008183,"Chubu",406735
5020922,"Chubu",406735
5008054,"Chubu",406735
5008336,"Chubu",406735
5008406,"Chubu",406735
5020827,"Chubu",406735
5008842,"Chubu",406735
5008146,"Chubu",406735
5011176,"Chubu",406735
5008328,"Chubu",406735
5008408,"Chubu",406735
5008158,"Chubu",406735
5008159,"Chubu",406735
5008423,"Chubu",406735
5020904,"Chubu",406735
5008325,"Chubu",406735
5011164,"Chubu",406735
5011169,"Chubu",406735
5008454,"Chubu",406735
5008185,"Chubu",406735
5008819,"Chubu",406735
5008862,"Chubu",406735
5008863,"Chubu",406735
5008861,"Chubu",406735
5008004,"Chubu",406735
5008253,"Chubu",406735
5008079,"Chubu",406735
5008256,"Chubu",406735
5020006,"Chubu",406735
5020007,"Chubu",406735
5008139,"Chubu",406735
5008405,"Chubu",406735
5008884,"Chubu",406735
5012563,"Chubu",406735
5020813,"Chubu",406735
5020814,"Chubu",406735
5012535,"Chubu",406735
5013104,"Chubu",406735
5008073,"Chubu",406735
5008155,"Chubu",406735
5013143,"Chubu",406735
5008851,"Chubu",406735
5016121,"Chubu",406735
5008162,"Chubu",406735
5016131,"Chubu",406735
5008841,"Chubu",406735
5008307,"Chubu",406735
5008124,"Chubu",406735
5008238,"Chubu",406735
5008243,"Chubu",406735
5011158,"Chubu",406735
5008026,"Chubu",406735
5008068,"Chubu",406735
5008173,"Chubu",406735
5008023,"Chubu",406735
5020907,"Chubu",406735
5008811,"Chubu",406735
5008856,"Chubu",406735
5008838,"Chubu",406735
5008487,"Chubu",406735
5008276,"Chubu",406735
5008418,"Chubu",406735
5008431,"Chubu",406735
5010106,"Chubu",406735
5008028,"Chubu",406735
5020912,"Chubu",406735
5008446,"Chubu",406735
5008483,"Chubu",406735
5008836,"Chubu",406735
5008853,"Chubu",406735
5020849,"Chubu",406735
5008882,"Chubu",406735
5008366,"Chubu",406735
5008367,"Chubu",406735
5020802,"Chubu",406735
5008041,"Chubu",406735
5008818,"Chubu",406735
5008815,"Chubu",406735
5008371,"Chubu",406735
5008426,"Chubu",406735
5008381,"Chubu",406735
5020071,"Chubu",406735
5008458,"Chubu",406735
5016121,"Chubu",406735
5016121,"Chubu",406735
5016122,"Chubu",406735
5016102,"Chubu",406735
5016104,"Chubu",406735
5011114,"Chubu",406735
5008814,"Chubu",406735
5008244,"Chubu",406735
5013115,"Chubu",406735
5008111,"Chubu",406735
5010119,"Chubu",406735
5008873,"Chubu",406735
5008087,"Chubu",406735
5020024,"Chubu",406735
5011174,"Chubu",406735
5008333,"Chubu",406735
5008031,"Chubu",406735
5008062,"Chubu",406735
5020825,"Chubu",406735
5008142,"Chubu",406735
5008854,"Chubu",406735
5020824,"Chubu",406735
5008834,"Chubu",406735
5012525,"Chubu",406735
5012524,"Chubu",406735
5020829,"Chubu",406735
5008022,"Chubu",406735
5008135,"Chubu",406735
5020835,"Chubu",406735
5008181,"Chubu",406735
5020016,"Chubu",406735
5020014,"Chubu",406735
5020015,"Chubu",406735
5011132,"Chubu",406735
5008229,"Chubu",406735
5008247,"Chubu",406735
5008228,"Chubu",406735
5020081,"Chubu",406735
5020821,"Chubu",406735
5020909,"Chubu",406735
5020867,"Chubu",406735
5008424,"Chubu",406735
5008273,"Chubu",406735
5008407,"Chubu",406735
5008224,"Chubu",406735
5016103,"Chubu",406735
5020931,"Chubu",406735
5008069,"Chubu",406735
5008839,"Chubu",406735
5011183,"Chubu",406735
5016115,"Chubu",406735
5016113,"Chubu",406735
5008889,"Chubu",406735
5013124,"Chubu",406735
5020917,"Chubu",406735
5008316,"Chubu",406735
5008011,"Chubu",406735
5011159,"Chubu",406735
5008869,"Chubu",406735
5020921,"Chubu",406735
5012533,"Chubu",406735
5012534,"Chubu",406735
5008078,"Chubu",406735
5020908,"Chubu",406735
5008105,"Chubu",406735
5020021,"Chubu",406735
5008445,"Chubu",406735
5020847,"Chubu",406735
5020843,"Chubu",406735
5020848,"Chubu",406735
5020845,"Chubu",406735
5020906,"Chubu",406735
5011106,"Chubu",406735
5008437,"Chubu",406735
5008153,"Chubu",406735
5008871,"Chubu",406735
5020934,"Chubu",406735
5008018,"Chubu",406735
5008226,"Chubu",406735
5016101,"Chubu",406735
5008123,"Chubu",406735
5008059,"Chubu",406735
5008803,"Chubu",406735
5008319,"Chubu",406735
5016122,"Chubu",406735
5016122,"Chubu",406735
5008133,"Chubu",406735
5008101,"Chubu",406735
5008469,"Chubu",406735
5020929,"Chubu",406735
5008119,"Chubu",406735
5013153,"Chubu",406735
5016111,"Chubu",406735
5008402,"Chubu",406735
5008388,"Chubu",406735
5008302,"Chubu",406735
5008315,"Chubu",406735
5008317,"Chubu",406735
5011165,"Chubu",406735
5011166,"Chubu",406735
5008278,"Chubu",406735
5008184,"Chubu",406735
5008379,"Chubu",406735
5011175,"Chubu",406735
5011146,"Chubu",406735
5008037,"Chubu",406735
5008266,"Chubu",406735
5008857,"Chubu",406735
5020866,"Chubu",406735
5008864,"Chubu",406735
5008872,"Chubu",406735
5020851,"Chubu",406735
5020872,"Chubu",406735
5020853,"Chubu",406735
5020871,"Chubu",406735
5020855,"Chubu",406735
5020856,"Chubu",406735
5020854,"Chubu",406735
5008309,"Chubu",406735
5020850,"Chubu",406735
5020834,"Chubu",406735
5011157,"Chubu",406735
5011154,"Chubu",406735
5020833,"Chubu",406735
5008318,"Chubu",406735
5020939,"Chubu",406735
5011172,"Chubu",406735
5008347,"Chubu",406735
5020932,"Chubu",406735
5008324,"Chubu",406735
5008127,"Chubu",406735
5008369,"Chubu",406735
5011147,"Chubu",406735
5012557,"Chubu",406735
5012556,"Chubu",406735
5020816,"Chubu",406735
5008389,"Chubu",406735
5008364,"Chubu",406735
5008438,"Chubu",406735
5008344,"Chubu",406735
5008039,"Chubu",406735
5008066,"Chubu",406735
5008246,"Chubu",406735
5013154,"Chubu",406735
5008231,"Chubu",406735
5020857,"Chubu",406735
5008056,"Chubu",406735
5008448,"Chubu",406735
5008285,"Chubu",406735
5011134,"Chubu",406735
5020852,"Chubu",406735
5008117,"Chubu",406735
5008013,"Chubu",406735
5008343,"Chubu",406735
5008342,"Chubu",406735
5008341,"Chubu",406735
5020923,"Chubu",406735
5008435,"Chubu",406735
5016112,"Chubu",406735
5016121,"Chubu",406735
5008447,"Chubu",406735
5010118,"Chubu",406735
5008334,"Chubu",406735
5008076,"Chubu",406735
5008016,"Chubu",406735
5008046,"Chubu",406735
5011171,"Chubu",406735
5008187,"Chubu",406735
5008823,"Chubu",406735
5008084,"Chubu",406735
5008189,"Chubu",406735
5008147,"Chubu",406735
5013108,"Chubu",406735
5020881,"Chubu",406735
5020865,"Chubu",406735
5008144,"Chubu",406735
5008058,"Chubu",406735
5008116,"Chubu",406735
5008052,"Chubu",406735
5010101,"Chubu",406735
5013117,"Chubu",406735
5008331,"Chubu",406735
5008258,"Chubu",406735
5008288,"Chubu",406735
5008027,"Chubu",406735
5020013,"Chubu",406735
5011155,"Chubu",406735
5008223,"Chubu",406735
5020882,"Chubu",406735
5008033,"Chubu",406735
5020837,"Chubu",406735
5008141,"Chubu",406735
5008131,"Chubu",406735
5011113,"Chubu",406735
5011111,"Chubu",406735
5008038,"Chubu",406735
5008151,"Chubu",406735
5016121,"Chubu",406735
5020832,"Chubu",406735
5020903,"Chubu",406735
5011177,"Chubu",406735
5008377,"Chubu",406735
5008104,"Chubu",406735
5008234,"Chubu",406735
5008152,"Chubu",406735
5008828,"Chubu",406735
5008169,"Chubu",406735
5020004,"Chubu",406735
5008374,"Chubu",406735
5020846,"Chubu",406735
5011101,"Chubu",406735
5008055,"Chubu",406735
5013156,"Chubu",406735
5008136,"Chubu",406735
5008032,"Chubu",406735
5008009,"Chubu",406735
5011102,"Chubu",406735
5008047,"Chubu",406735
5008138,"Chubu",406735
5008053,"Chubu",406735
5008368,"Chubu",406735
5016135,"Chubu",406735
5011173,"Chubu",406735
5008832,"Chubu",406735
5012572,"Chubu",406735
5016121,"Chubu",406735
5008149,"Chubu",406735
5008165,"Chubu",406735
5008373,"Chubu",406735
5008806,"Chubu",406735
5012555,"Chubu",406735
5012554,"Chubu",406735
5013101,"Chubu",406735
5008361,"Chubu",406735
5008329,"Chubu",406735
5008805,"Chubu",406735
5008801,"Chubu",406735
5008311,"Chubu",406735
5008044,"Chubu",406735
5008348,"Chubu",406735
5013151,"Chubu",406735
5013152,"Chubu",406735
5008225,"Chubu",406735
5013155,"Chubu",406735
5020926,"Chubu",406735
5020928,"Chubu",406735
5012531,"Chubu",406735
5012532,"Chubu",406735
5008034,"Chubu",406735
5011162,"Chubu",406735
5008015,"Chubu",406735
5008308,"Chubu",406735
5011156,"Chubu",406735
5008383,"Chubu",406735
5008812,"Chubu",406735
5012501,"Chubu",406735
5008866,"Chubu",406735
5012551,"Chubu",406735
5016123,"Chubu",406735
5012553,"Chubu",406735
5012552,"Chubu",406735
5008175,"Chubu",406735
5008808,"Chubu",406735
5008002,"Chubu",406735
5016105,"Chubu",406735
5020915,"Chubu",406735
5008827,"Chubu",406735
5008335,"Chubu",406735
5008182,"Chubu",406735
5008072,"Chubu",406735
5008384,"Chubu",406735
5012571,"Chubu",406735
5012509,"Chubu",406735
5020925,"Chubu",406735
5008089,"Chubu",406735
5008134,"Chubu",406735
5008177,"Chubu",406735
5020801,"Chubu",406735
5020005,"Chubu",406735
5008014,"Chubu",406735
5008888,"Chubu",406735
5010121,"Chubu",406735
5008879,"Chubu",406735
5008006,"Chubu",406735
5008166,"Chubu",406735
5008137,"Chubu",406735
5008115,"Chubu",406735
5020812,"Chubu",406735
5008082,"Chubu",406735
5020003,"Chubu",406735
5008232,"Chubu",406735
5011153,"Chubu",406735
5008844,"Chubu",406735
5012574,"Chubu",406735
5012576,"Chubu",406735
5012573,"Chubu",406735
5012579,"Chubu",406735
5008387,"Chubu",406735
5012575,"Chubu",406735
5012578,"Chubu",406735
5008008,"Chubu",406735
5013102,"Chubu",406735
5008817,"Chubu",406735
5008825,"Chubu",406735
5012577,"Chubu",406735
5012536,"Chubu",406735
5020905,"Chubu",406735
5008088,"Chubu",406735
5010117,"Chubu",406735
5008164,"Chubu",406735
5010122,"Chubu",406735
5010104,"Chubu",406735
5008845,"Chubu",406735
5012506,"Chubu",406735
5020927,"Chubu",406735
5008835,"Chubu",406735
5020844,"Chubu",406735
5011152,"Chubu",406735
5008831,"Chubu",406735
5008071,"Chubu",406735
5008365,"Chubu",406735
5008064,"Chubu",406735
5008382,"Chubu",406735
5008386,"Chubu",406735
5011115,"Chubu",406735
5008236,"Chubu",406735
5008433,"Chubu",406735
5020836,"Chubu",406735
5008048,"Chubu",406735
5008019,"Chubu",406735
5008837,"Chubu",406735
5011112,"Chubu",406735
5008363,"Chubu",406735
5020811,"Chubu",406735
5008359,"Chubu",406735
5012504,"Chubu",406735
5012508,"Chubu",406735
5020025,"Chubu",406735
5012502,"Chubu",406735
5020924,"Chubu",406735
5008339,"Chubu",406735
5008354,"Chubu",406735
5008241,"Chubu",406735
5008012,"Chubu",406735
5008118,"Chubu",406735
5008304,"Chubu",406735
5012543,"Chubu",406735
5008353,"Chubu",406735
5008358,"Chubu",406735
5008129,"Chubu",406735
5008126,"Chubu",406735
5008163,"Chubu",406735
5008875,"Chubu",406735
5008356,"Chubu",406735
5008355,"Chubu",406735
5012544,"Chubu",406735
5012507,"Chubu",406735
5012505,"Chubu",406735
5012545,"Chubu",406735
5012541,"Chubu",406735
5012542,"Chubu",406735
5008357,"Chubu",406735
5008352,"Chubu",406735
5014611,"Chubu",42090
5015104,"Chubu",42090
5014508,"Chubu",42090
5014512,"Chubu",42090
5015122,"Chubu",42090
5015121,"Chubu",42090
5014514,"Chubu",42090
5014608,"Chubu",42090
5015124,"Chubu",42090
5014612,"Chubu",42090
5014602,"Chubu",42090
5015115,"Chubu",42090
5014617,"Chubu",42090
5015111,"Chubu",42090
5015231,"Chubu",42090
5014610,"Chubu",42090
5014501,"Chubu",42090
5014215,"Chubu",42090
5014607,"Chubu",42090
5014103,"Chubu",42090
5014603,"Chubu",42090
5014604,"Chubu",42090
5014301,"Chubu",42090
5014509,"Chubu",42090
5014614,"Chubu",42090
5015125,"Chubu",42090
5014511,"Chubu",42090
5014613,"Chubu",42090
5014105,"Chubu",42090
5014605,"Chubu",42090
5014616,"Chubu",42090
5014506,"Chubu",42090
5014214,"Chubu",42090
5014517,"Chubu",42090
5014200,"Chubu",42090
5014305,"Chubu",42090
5014619,"Chubu",42090
5014507,"Chubu",42090
5014455,"Chubu",42090
5014615,"Chubu",42090
5014502,"Chubu",42090
5014238,"Chubu",42090
5014218,"Chubu",42090
5014231,"Chubu",42090
5014513,"Chubu",42090
5014204,"Chubu",42090
5015123,"Chubu",42090
5014228,"Chubu",42090
5015116,"Chubu",42090
5015114,"Chubu",42090
5014217,"Chubu",42090
5014606,"Chubu",42090
5014221,"Chubu",42090
5014101,"Chubu",42090
5014106,"Chubu",42090
5015305,"Chubu",42090
5014234,"Chubu",42090
5014205,"Chubu",42090
5014216,"Chubu",42090
5014504,"Chubu",42090
5014518,"Chubu",42090
5014618,"Chubu",42090
5014601,"Chubu",42090
5014515,"Chubu",42090
5015113,"Chubu",42090
5014516,"Chubu",42090
5014207,"Chubu",42090
5015303,"Chubu",42090
5015301,"Chubu",42090
5015105,"Chubu",42090
5014503,"Chubu",42090
5015302,"Chubu",42090
5014452,"Chubu",42090
5014206,"Chubu",42090
5015304,"Chubu",42090
5014306,"Chubu",42090
5014307,"Chubu",42090
5014510,"Chubu",42090
5015304,"Chubu",42090
5014454,"Chubu",42090
5014237,"Chubu",42090
5014102,"Chubu",42090
5014304,"Chubu",42090
5014104,"Chubu",42090
5014107,"Chubu",42090
5014236,"Chubu",42090
5015112,"Chubu",42090
5015126,"Chubu",42090
5014302,"Chubu",42090
5014505,"Chubu",42090
5014227,"Chubu",42090
5014232,"Chubu",42090
5014223,"Chubu",42090
5014233,"Chubu",42090
5014451,"Chubu",42090
5014219,"Chubu",42090
5015302,"Chubu",42090
5014303,"Chubu",42090
5015103,"Chubu",42090
5014225,"Chubu",42090
5015101,"Chubu",42090
5014241,"Chubu",42090
5014213,"Chubu",42090
5015102,"Chubu",42090
5014453,"Chubu",42090
5014211,"Chubu",42090
5014226,"Chubu",42090
5014235,"Chubu",42090
5014201,"Chubu",42090
